"time","SC","SR","PPG","SR_transformed","SC_transformed","SC_z","SR_z"
1.3375,1.7294,5.782,2.6666,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3376,1.7258,5.7944,2.6666,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3377,1.722,5.806,2.6666,5.806,1.722,0.62970261378027,-0.664105225513569
1.3378,1.7258,5.7944,2.673,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3379,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.338,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3381,1.7185,5.8189,2.673,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3382,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3383,1.7148,5.8313,2.6666,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3384,1.7185,5.8189,2.673,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.338,1.7185,5.8189,2.673,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3386,1.7148,5.8313,2.681,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3387,1.7148,5.8313,2.673,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3388,1.7148,5.8313,2.6666,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3389,1.7148,5.8313,2.673,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.339,1.7185,5.8189,2.673,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3391,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3392,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.33939,1.7185,5.8189,2.6666,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3394,1.7185,5.8189,2.673,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3395,1.7148,5.8313,2.6666,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3396,1.7112,5.843,2.673,5.843,1.7112,0.462355446135937,-0.499383627819015
1.3397,1.707,5.856,2.695,5.856,1.707,0.397275992052021,-0.44150847187228
1.3398,1.7039,5.8687,2.6886,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.3399,1.707,5.856,2.695,5.856,1.707,0.397275992052021,-0.44150847187228
1.34,1.7039,5.8687,2.695,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.34,1.7039,5.8687,2.695,5.8687,1.7039,0.349241156894855,-0.384968896447393
1.3402,1.7002,5.881,2.695,5.881,1.7002,0.29190925686855,-0.330210095051633
1.3403,1.7002,5.881,2.695,5.881,1.7002,0.29190925686855,-0.330210095051633
1.3404,1.6966,5.893,2.695,5.893,1.6966,0.236126867653766,-0.276786874177725
1.3405,1.6966,5.893,2.6886,5.893,1.6966,0.236126867653766,-0.276786874177725
1.3406,1.693,5.906,2.6886,5.906,1.693,0.180344478438993,-0.218911718230986
1.3407,1.6966,5.893,2.695,5.893,1.6966,0.236126867653766,-0.276786874177725
1.3408,1.693,5.906,2.695,5.906,1.693,0.180344478438993,-0.218911718230986
1.34,1.693,5.906,2.695,5.906,1.693,0.180344478438993,-0.218911718230986
1.341,1.6966,5.893,2.6886,5.893,1.6966,0.236126867653766,-0.276786874177725
1.3411,1.693,5.906,2.695,5.906,1.693,0.180344478438993,-0.218911718230986
1.3412,1.693,5.906,2.7619,5.906,1.693,0.180344478438993,-0.218911718230986
1.3413,1.693,5.906,2.6886,5.906,1.693,0.180344478438993,-0.218911718230986
1.3414,1.6893,5.919,2.659,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3415,1.6893,5.919,2.6886,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3416,1.6893,5.919,2.6886,5.919,1.6893,0.123012578412691,-0.161036562284251
1.341,1.6893,5.919,2.695,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3418,1.6893,5.919,2.6886,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3419,1.6857,5.9322,2.695,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.342,1.6857,5.9322,2.6886,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.3421,1.6857,5.9322,2.6886,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.3422,1.682,5.945,2.6886,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.3423,1.682,5.945,2.695,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.3424,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.34259,1.682,5.945,2.695,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.3426,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3427,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3428,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3429,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.343,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3431,1.6784,5.9579,2.695,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3432,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.343,1.6784,5.9579,2.681,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3434,1.6784,5.9579,2.6886,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3435,1.6784,5.9579,2.732,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3436,1.6747,5.97094,2.6886,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3437,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3438,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3439,1.6747,5.97094,2.6886,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.344,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3441,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3442,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3443,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3444,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3445,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3446,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3447,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3448,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.344,1.6711,5.983,2.681,5.983,1.6711,-0.158998389284246,0.123887282376601
1.345,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3451,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3452,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3453,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3454,1.6747,5.97094,2.695,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3455,1.6747,5.97094,2.681,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3456,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.34579,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3458,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3459,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.346,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3461,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3462,1.6747,5.97094,2.673,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3463,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3464,1.6711,5.983,2.673,5.983,1.6711,-0.158998389284246,0.123887282376601
1.346,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3466,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3467,1.6747,5.97094,2.7179,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3468,1.6747,5.97094,2.659,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3469,1.6747,5.97094,2.7179,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.347,1.6711,5.983,2.659,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3471,1.6674,5.997,2.7106,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3472,1.6711,5.983,2.6666,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3473,1.6674,5.997,2.659,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3474,1.663,6.01,2.659,6.01,1.663,-0.284508765017503,0.244089529342894
1.3475,1.663,6.01,2.6666,6.01,1.663,-0.284508765017503,0.244089529342894
1.3476,1.663,6.01,2.659,6.01,1.663,-0.284508765017503,0.244089529342894
1.3477,1.6674,5.997,2.659,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3478,1.663,6.01,2.652,6.01,1.663,-0.284508765017503,0.244089529342894
1.3479,1.6674,5.997,2.652,5.997,1.6674,-0.216330289310548,0.186214373396159
1.348,1.6674,5.997,2.659,5.997,1.6674,-0.216330289310548,0.186214373396159
1.348,1.6674,5.997,2.652,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3482,1.663,6.01,2.652,6.01,1.663,-0.284508765017503,0.244089529342894
1.3483,1.6674,5.997,2.652,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3484,1.663,6.01,2.652,6.01,1.663,-0.284508765017503,0.244089529342894
1.3485,1.663,6.01,2.6446,6.01,1.663,-0.284508765017503,0.244089529342894
1.3486,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3487,1.663,6.01,2.6446,6.01,1.663,-0.284508765017503,0.244089529342894
1.3488,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.34899,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.349,1.6674,5.997,2.637,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3491,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3492,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3493,1.6674,5.997,2.6446,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3494,1.6674,5.997,2.637,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3495,1.663,6.01,2.637,6.01,1.663,-0.284508765017503,0.244089529342894
1.3496,1.663,6.01,2.637,6.01,1.663,-0.284508765017503,0.244089529342894
1.349,1.6674,5.997,2.63003,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3498,1.6674,5.997,2.637,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3499,1.663,6.01,2.637,6.01,1.663,-0.284508765017503,0.244089529342894
1.35,1.6674,5.997,2.63003,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3501,1.6674,5.997,2.63003,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3502,1.6674,5.997,2.6227,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3503,1.6674,5.997,2.63003,5.997,1.6674,-0.216330289310548,0.186214373396159
1.3504,1.6711,5.983,2.63003,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3505,1.6711,5.983,2.637,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3506,1.6711,5.983,2.637,5.983,1.6711,-0.158998389284246,0.123887282376601
1.3507,1.6747,5.97094,2.63003,5.97094,1.6747,-0.103216000069469,0.0701969453983216
1.3508,1.6784,5.9579,2.63003,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.3509,1.6784,5.9579,2.6227,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
1.351,1.682,5.945,2.6227,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.3511,1.682,5.945,2.6227,5.945,1.682,0.00989828917160905,-0.0452862503907811
1.3512,1.6857,5.9322,2.6153,5.9322,1.6857,0.0672301891979142,-0.102271019322953
1.351,1.6893,5.919,2.6153,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3514,1.6893,5.919,2.6227,5.919,1.6893,0.123012578412691,-0.161036562284251
1.3515,1.693,5.906,2.6153,5.906,1.693,0.180344478438993,-0.218911718230986
1.3516,1.6966,5.893,2.6227,5.893,1.6966,0.236126867653766,-0.276786874177725
1.3517,1.7002,5.881,2.6227,5.881,1.7002,0.29190925686855,-0.330210095051633
1.3518,1.707,5.856,2.6153,5.856,1.707,0.397275992052021,-0.44150847187228
1.3519,1.707,5.856,2.6227,5.856,1.707,0.397275992052021,-0.44150847187228
1.352,1.7112,5.843,2.6153,5.843,1.7112,0.462355446135937,-0.499383627819015
1.35219,1.7148,5.8313,2.6007,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3522,1.722,5.806,2.5934,5.806,1.722,0.62970261378027,-0.664105225513569
1.3523,1.7258,5.7944,2.5934,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3524,1.7258,5.7944,2.5934,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3525,1.7294,5.782,2.586,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3526,1.733,5.77,2.586,5.77,1.733,0.800148803047651,-0.824374888135296
1.3527,1.7367,5.757,2.586,5.757,1.7367,0.857480703073956,-0.882250044082035
1.3528,1.7403,5.74586,2.6227,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.352,1.7403,5.74586,2.5934,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.353,1.744,5.733,2.5934,5.733,1.744,0.970594992315034,-0.989096485829851
1.3531,1.7476,5.721,2.5787,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3532,1.7476,5.721,2.586,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3533,1.7476,5.721,2.5934,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3534,1.7513,5.7099,2.542,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3535,1.7513,5.7099,2.586,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3536,1.7549,5.698,2.571,5.698,1.7549,1.13949167077089,-1.14491421337876
1.353,1.7549,5.698,2.5787,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3538,1.7549,5.698,2.5787,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3539,1.7549,5.698,2.5787,5.698,1.7549,1.13949167077089,-1.14491421337876
1.354,1.758,5.686,2.5787,5.686,1.758,1.18752650592807,-1.19833743425267
1.3541,1.7549,5.698,2.5787,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3542,1.758,5.686,2.5787,5.686,1.758,1.18752650592807,-1.19833743425267
1.3543,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.3544,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.354,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.3546,1.758,5.686,2.5787,5.686,1.758,1.18752650592807,-1.19833743425267
1.3547,1.758,5.686,2.564,5.686,1.758,1.18752650592807,-1.19833743425267
1.3548,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.3549,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.355,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.3551,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3552,1.758,5.686,2.571,5.686,1.758,1.18752650592807,-1.19833743425267
1.35539,1.758,5.686,2.5934,5.686,1.758,1.18752650592807,-1.19833743425267
1.3554,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3555,1.7549,5.698,2.571,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3556,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3557,1.7549,5.698,2.5567,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3558,1.7549,5.698,2.5567,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3559,1.7513,5.7099,2.5567,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.356,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.356,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3562,1.7513,5.7099,2.564,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3563,1.7549,5.698,2.564,5.698,1.7549,1.13949167077089,-1.14491421337876
1.3564,1.7513,5.7099,2.5494,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3565,1.7513,5.7099,2.5567,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3566,1.7513,5.7099,2.564,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3567,1.7476,5.721,2.5494,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3568,1.7513,5.7099,2.5494,5.7099,1.7513,1.08370928155612,-1.09193618601213
1.3569,1.7476,5.721,2.5567,5.721,1.7476,1.02637738152981,-1.04251970670376
1.357,1.7476,5.721,2.5567,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3571,1.744,5.733,2.5567,5.733,1.744,0.970594992315034,-0.989096485829851
1.3572,1.7476,5.721,2.5567,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3573,1.7476,5.721,2.5567,5.721,1.7476,1.02637738152981,-1.04251970670376
1.3574,1.744,5.733,2.5567,5.733,1.744,0.970594992315034,-0.989096485829851
1.3575,1.744,5.733,2.5494,5.733,1.744,0.970594992315034,-0.989096485829851
1.3576,1.744,5.733,2.542,5.733,1.744,0.970594992315034,-0.989096485829851
1.357,1.744,5.733,2.5494,5.733,1.744,0.970594992315034,-0.989096485829851
1.3578,1.7403,5.74586,2.5494,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.3579,1.7403,5.74586,2.5787,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.358,1.7403,5.74586,2.5494,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.3581,1.7403,5.74586,2.5494,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.3582,1.7403,5.74586,2.5347,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.3583,1.7403,5.74586,2.6227,5.74586,1.7403,0.913263092288733,-0.931844600793312
1.3584,1.7367,5.757,2.542,5.757,1.7367,0.857480703073956,-0.882250044082035
1.35859,1.7367,5.757,2.542,5.757,1.7367,0.857480703073956,-0.882250044082035
1.3586,1.7367,5.757,2.542,5.757,1.7367,0.857480703073956,-0.882250044082035
1.3587,1.7367,5.757,2.542,5.757,1.7367,0.857480703073956,-0.882250044082035
1.3588,1.733,5.77,2.542,5.77,1.733,0.800148803047651,-0.824374888135296
1.3589,1.7367,5.757,2.5494,5.757,1.7367,0.857480703073956,-0.882250044082035
1.359,1.733,5.77,2.5494,5.77,1.733,0.800148803047651,-0.824374888135296
1.3591,1.733,5.77,2.542,5.77,1.733,0.800148803047651,-0.824374888135296
1.3592,1.733,5.77,2.542,5.77,1.733,0.800148803047651,-0.824374888135296
1.359,1.733,5.77,2.5494,5.77,1.733,0.800148803047651,-0.824374888135296
1.3594,1.733,5.77,2.542,5.77,1.733,0.800148803047651,-0.824374888135296
1.3595,1.7294,5.782,2.542,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3596,1.7294,5.782,2.542,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3597,1.7294,5.782,2.5494,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3598,1.7294,5.782,2.5494,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3599,1.7258,5.7944,2.542,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.36,1.7294,5.782,2.5347,5.782,1.7294,0.744366413832874,-0.770951667261389
1.36019,1.7258,5.7944,2.5494,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3602,1.7294,5.782,2.571,5.782,1.7294,0.744366413832874,-0.770951667261389
1.3603,1.7258,5.7944,2.542,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3604,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3605,1.722,5.806,2.542,5.806,1.722,0.62970261378027,-0.664105225513569
1.3606,1.7258,5.7944,2.542,5.7944,1.7258,0.688584024618094,-0.715747672358351
1.3607,1.722,5.806,2.5347,5.806,1.722,0.62970261378027,-0.664105225513569
1.3608,1.722,5.806,2.5054,5.806,1.722,0.62970261378027,-0.664105225513569
1.36,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.361,1.722,5.806,2.542,5.806,1.722,0.62970261378027,-0.664105225513569
1.3611,1.722,5.806,2.5347,5.806,1.722,0.62970261378027,-0.664105225513569
1.3612,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3613,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3614,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3615,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3616,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.36179,1.7148,5.8313,2.542,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3618,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3619,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.362,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3621,1.7148,5.8313,2.564,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3622,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3623,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3624,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.362,1.7148,5.8313,2.5494,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3626,1.7185,5.8189,2.542,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3627,1.652,6.049,2.5274,6.049,1.652,-0.454954954284884,0.417714997183103
1.3628,1.7148,5.8313,2.564,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3629,1.722,5.806,2.5274,5.806,1.722,0.62970261378027,-0.664105225513569
1.363,1.7185,5.8189,2.5567,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3631,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3632,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3633,1.722,5.806,2.5567,5.806,1.722,0.62970261378027,-0.664105225513569
1.3634,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3635,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3636,1.722,5.806,2.5494,5.806,1.722,0.62970261378027,-0.664105225513569
1.3637,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3638,1.7185,5.8189,2.5567,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.3639,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.364,1.7185,5.8189,2.5494,5.8189,1.7185,0.575469735377012,-0.606675263074116
1.364,1.7148,5.8313,2.5494,5.8313,1.7148,0.51813783535071,-0.551471268171078
1.3642,1.7112,5.843,2.5347,5.843,1.7112,0.462355446135937,-0.499383627819015
1.3643,1.7112,5.843,2.542,5.843,1.7112,0.462355446135937,-0.499383627819015
1.3644,1.707,5.856,2.5494,5.856,1.707,0.397275992052021,-0.44150847187228
1.3645,1.7112,5.843,2.571,5.843,1.7112,0.462355446135937,-0.499383627819015
